2001-01-31,-0.0009857142857143165
2001-02-28,0.004759999999999964
2001-03-31,0.0026600000000000187
2001-04-30,0.0021800000000000044
2001-05-31,0.0016000000000000205
2001-06-30,0.0006285714285713942
2001-07-31,-0.00015714285714286846
2001-08-31,-0.0012333333333333343
2001-09-30,0.0007000000000000053
2001-10-31,-0.0013500000000000066
2001-11-30,0.004114285714285708
2001-12-31,-0.001228571428571433
2002-01-31,-4.000000000001745e-05
2002-02-28,0.00022857142857142274
2002-03-31,0.0007749999999999814
2002-04-30,0.0004199999999999985
2002-05-31,0.0042285714285714105
2002-06-30,0.0028000000000000078
2002-07-31,0.00123333333333332
2002-08-31,0.0038625000000000157
2002-09-30,0.0021714285714285893
2002-10-31,0.0014999999999999849
2002-11-30,-0.002233333333333353
2002-12-31,-0.00024999999999990525
2003-01-31,0.0020749999999999775
2003-02-28,0.0016000000000000016
2003-03-31,-0.0003428571428571808
2003-04-30,0.0035874999999999774
2003-05-31,0.004487500000000017
2003-06-30,-0.002540000000000031
2003-07-31,-0.0014000000000000377
2003-08-31,0.0009833333333333291
2003-09-30,5.999999999994933e-05
2003-10-31,0.0007833333333333138
2003-11-30,0.000316666666666699
2003-12-31,-0.00098333333333338
2004-01-31,-0.0034142857142857317
2004-02-29,-0.0003374999999999792
2004-03-31,0.0032571428571428673
2004-04-30,0.0005888888888888293
2004-05-31,0.003558333333333361
2004-06-30,0.0019142857142856813
2004-07-31,0.0033166666666666644
2004-08-31,0.0029000000000000054
2004-09-30,0.0035499999999999716
2004-10-31,-0.0032857142857143176
2004-11-30,-0.0009285714285714019
2004-12-31,0.002560000000000029
2005-01-31,-0.0037833333333333313
2005-02-28,0.0005499999999999507
2005-03-31,-0.0020666666666666316
2005-04-30,-0.0017666666666666154
2005-05-31,0.0007111111111110873
2005-06-30,0.004033333333333314
2005-07-31,0.0032799999999999947
2005-08-31,-0.0019375000000000251
2005-09-30,-0.002781818181818182
2005-10-31,0.000657142857142899
2005-11-30,0.004600000000000054
2005-12-31,0.0014250000000000209
2006-01-31,0.002414285714285658
2006-02-28,-0.0008500000000000247
2006-03-31,-0.0029199999999999894
2006-04-30,0.0016499999999999408
2006-05-31,0.0046874999999999955
2006-06-30,-0.002244444444444415
2006-07-31,-0.00013750000000002898
2006-08-31,0.004280000000000018
2006-09-30,0.005349999999999996
2006-10-31,-0.0010000000000000087
2006-11-30,-0.0018714285714285363
2006-12-31,-0.0005800000000000243
2007-01-31,0.0031250000000000557
2007-02-28,0.003566666666666711
2007-03-31,-0.00013333333333336288
2007-04-30,-0.0018124999999999838
2007-05-31,0.004060000000000041
2007-06-30,0.0016499999999999963
2007-07-31,0.003833333333333385
2007-08-31,-0.0014249999999999706
2007-09-30,-0.00034999999999996855
2007-10-31,-0.0028285714285714468
2007-11-30,-0.0031400000000000095
2007-12-31,-0.004720000000000013
2008-01-31,0.0014199999999999335
2008-02-29,0.003866666666666641
2008-03-31,-0.0019999999999999823
2008-04-30,-0.0007400000000000071
2008-05-31,-0.0018666666666666777
2008-06-30,0.007119999999999972
2008-07-31,0.004828571428571424
2008-08-31,0.0008111111111111252
2008-09-30,-0.0065500000000001
2008-10-31,-0.001933333333333338
2008-11-30,0.0006499999999999952
2008-12-31,-0.005800000000000072
2009-01-31,-0.001733333333333408
2009-02-28,-0.010766666666666784
2009-03-31,0.00019999999999993374
2009-04-30,0.0010000000000000308
2009-05-31,-3.999999999995084e-05
2009-06-30,0.0014000000000000238
2009-07-31,0.0043166666666666275
2009-08-31,0.006600000000000086
2009-09-30,0.0012749999999999819
2009-10-31,-0.0007333333333333337
2009-11-30,0.003666666666666589
2009-12-31,0.002683333333333326
2010-01-31,-0.0028428571428570962
2010-02-28,0.0014166666666667257
2010-03-31,0.00030000000000001824
2010-04-30,-0.001650000000000029
2010-05-31,-0.004950000000000054
2010-06-30,0.0017125000000000165
2010-07-31,-0.0007333333333333337
2010-08-31,0.0014444444444444632
2010-09-30,-0.004733333333333374
2010-10-31,0.0005800000000000254
2010-11-30,-0.0008666666666666892
2010-12-31,0.0037857142857142686
2011-01-31,-0.005616666666666647
2011-02-28,0.00013999999999998492
2011-03-31,0.004042857142857161
2011-04-30,-0.004599999999999982
2011-05-31,0.0031374999999999992
2011-06-30,0.0024124999999999676
2011-07-31,0.00012857142857143362
2011-08-31,-0.0027625000000000175
2011-09-30,-0.0013249999999999534
2011-10-31,0.002499999999999977
2011-11-30,0.0031499999999999415
2011-12-31,0.001400000000000024
2012-01-31,-0.0019000000000000015
2012-02-29,0.0032375000000000155
2012-03-31,-0.0012666666666666456
2012-04-30,0.0014500000000000738
2012-05-31,-0.003141666666666624
2012-06-30,0.0019124999999999945
2012-07-31,-0.003050000000000042
2012-08-31,0.007059999999999978
2012-09-30,-0.001257142857142858
2012-10-31,-0.0010444444444444724
2012-11-30,-0.0006699999999999924
2012-12-31,-0.005149999999999996
2013-01-31,0.006385714285714268
2013-02-28,-0.0018000000000000232
2013-03-31,-0.0013000000000000119
2013-04-30,0.0033999999999999937
2013-05-31,-0.0033624999999999797
2013-06-30,-0.003033333333333303
2013-07-31,0.001083333333333392
2013-08-31,0.00017142857142854015
2013-09-30,0.0012142857142856955
2013-10-31,-0.0015699999999999599
2013-11-30,0.0019571428571428197
2013-12-31,0.0016166666666667037
2014-01-31,-0.0037499999999999647
2014-02-28,0.004883333333333306
2014-03-31,0.0026333333333333317
